2016/06/06 08:53:50:807  [Log] Creating new log file: log-2016-06-06-1.txt
2016/06/06 14:10:28:645  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(2) with mention Optional(true)
2016/06/06 14:10:38:019  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(0) with mention Optional(false)
2016/06/06 14:22:55:916  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 14:27:11:271  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 14:28:22:817  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 14:32:12:442  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(2) with mention Optional(false)
2016/06/06 14:32:18:379  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(0) with mention Optional(false)
2016/06/06 14:32:29:869  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(1) with mention Optional(false)
2016/06/06 14:32:38:959  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(2) with mention Optional(false)
2016/06/06 14:37:12:046  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(0) with mention Optional(false)
2016/06/06 14:44:26:250  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 14:49:59:239  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 14:56:27:001  [375587_3248852@chat.hipchat.com] [Auth] Refreshing access token...
2016/06/06 14:56:27:002  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 2:56:26 PM GMT+8 (1 message)
2016-06-06 14:56:26:998+0800  [375587_3248852@chat.hipchat.com] [WebCore] Requesting oauth token refresh...
2016/06/06 14:56:27:002  [375587_3248852@chat.hipchat.com] [Auth] Issuing access token request to https://api.hipchat.com/v2/oauth/token with body:
[grant_type: refresh_token, client_name: com.atlassian.hipchat.osx-clients, refresh_token: J2AChOQt..., user_id: 3248852, group_id: 375587]
2016/06/06 14:56:31:301  [375587_3248852@chat.hipchat.com] [Auth] Access token acquired:
[expires_in: 3599, access_token: vJjzcyxV..., group_name: TORO, token_type: bearer, refresh_token: J2AChOQt..., group_id: 375587, scope: admin_room manage_rooms send_message view_group view_messages view_room]
2016/06/06 14:56:35:026  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 2:56:35 PM GMT+8 (1 message)
2016-06-06 14:56:35:023+0800  [375587_3248852@chat.hipchat.com] [WebCore] Resolving oauth token refresh with info:
{"expires_at":1465199790,"access_token":"vJjzcyxV...","expires_in":3599}
2016/06/06 15:25:26:258  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 15:30:08:353  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 15:34:14:113  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 15:35:20:197  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 15:53:04:175  [SystemState] System is now idle. Boooring!
2016/06/06 15:53:47:349  [SystemState] System is now active. We're back!
2016/06/06 15:56:46:156  [375587_3248852@chat.hipchat.com] [Auth] Refreshing access token...
2016/06/06 15:56:46:157  [375587_3248852@chat.hipchat.com] [Auth] Issuing access token request to https://api.hipchat.com/v2/oauth/token with body:
[grant_type: refresh_token, client_name: com.atlassian.hipchat.osx-clients, refresh_token: J2AChOQt..., user_id: 3248852, group_id: 375587]
2016/06/06 15:56:47:911  [375587_3248852@chat.hipchat.com] [Auth] Access token acquired:
[expires_in: 3599, access_token: I3z8m2tc..., group_name: TORO, token_type: bearer, refresh_token: J2AChOQt..., group_id: 375587, scope: admin_room manage_rooms send_message view_group view_messages view_room]
2016/06/06 15:56:48:156  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 3:56:46 PM GMT+8 (1 message)
2016-06-06 15:56:46:154+0800  [375587_3248852@chat.hipchat.com] [WebCore] Requesting oauth token refresh...
2016/06/06 15:56:58:289  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 3:56:48 PM GMT+8 (1 message)
2016-06-06 15:56:48:154+0800  [375587_3248852@chat.hipchat.com] [WebCore] Resolving oauth token refresh with info:
{"expires_at":1465203406,"access_token":"I3z8m2tc...","expires_in":3599}
2016/06/06 16:12:11:160  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 16:13:26:370  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 16:33:43:804  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(1) with mention Optional(true)
2016/06/06 16:33:44:829  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(2) with mention Optional(true)
2016/06/06 16:33:50:180  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(0) with mention Optional(false)
2016/06/06 16:37:17:125  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 16:53:56:134  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 16:54:07:985  [UpdateManager] Setting updater base URL for updates: https://www.hipchat.com/release_notes/appcast/mac?version=645&bundle=com.hipchat.HipChat&includeMinor=0
2016/06/06 16:54:07:994  [375587_3248852@chat.hipchat.com] [UpdateManager] Adding internal auth params to update URL: user=3248852, token=hkm0tY...
2016/06/06 16:54:08:044  [UpdateManager] Setting updater base URL for updates: https://www.hipchat.com/release_notes/appcast/mac?version=645&bundle=com.hipchat.HipChat&includeMinor=0
2016/06/06 16:54:08:045  [375587_3248852@chat.hipchat.com] [UpdateManager] Adding internal auth params to update URL: user=3248852, token=hkm0tY...
2016/06/06 16:54:08:045  [UpdateManager] Setting updater base URL for updates: https://www.hipchat.com/release_notes/appcast/mac?version=645&bundle=com.hipchat.HipChat&includeMinor=0
2016/06/06 16:54:08:047  [375587_3248852@chat.hipchat.com] [UpdateManager] Adding internal auth params to update URL: user=3248852, token=hkm0tY...
2016/06/06 16:56:56:100  [375587_3248852@chat.hipchat.com] [Auth] Refreshing access token...
2016/06/06 16:56:56:100  [375587_3248852@chat.hipchat.com] [Auth] Issuing access token request to https://api.hipchat.com/v2/oauth/token with body:
[grant_type: refresh_token, client_name: com.atlassian.hipchat.osx-clients, refresh_token: J2AChOQt..., user_id: 3248852, group_id: 375587]
2016/06/06 16:56:57:229  [375587_3248852@chat.hipchat.com] [Auth] Access token acquired:
[expires_in: 3599, access_token: 92DfXMwE..., group_name: TORO, token_type: bearer, refresh_token: J2AChOQt..., group_id: 375587, scope: admin_room manage_rooms send_message view_group view_messages view_room]
2016/06/06 16:57:08:099  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 4:56:56 PM GMT+8 (1 message)
2016-06-06 16:56:56:097+0800  [375587_3248852@chat.hipchat.com] [WebCore] Requesting oauth token refresh...
2016/06/06 16:57:18:277  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 4:57:08 PM GMT+8 (1 message)
2016-06-06 16:57:08:097+0800  [375587_3248852@chat.hipchat.com] [WebCore] Resolving oauth token refresh with info:
{"expires_at":1465207016,"access_token":"92DfXMwE...","expires_in":3599}
2016/06/06 17:00:54:269  [375587_3248852@chat.hipchat.com] [Web] Sending shutdown request
2016/06/06 17:00:56:296  [375587_3248852@chat.hipchat.com] [Web] Shutdown response timeout
2016/06/07 08:25:02:737  [Log] Rolling current log file
